TIME,NAME,CHANNEL,TUBE,SIGNAL
55.0497,Wild Fly,2,2,1485.95
55.5484,Wild Fly,2,2,1495.2
56.047,Wild Fly,2,2,1504.3
56.5457,Wild Fly,2,2,1513.23
57.0443,Wild Fly,2,2,1522
57.5429,Wild Fly,2,2,1530.62
58.0416,Wild Fly,2,2,1539.08
58.5402,Wild Fly,2,2,1547.39
59.0389,Wild Fly,2,2,1555.54
59.5375,Wild Fly,2,2,1563.54
0.199259,GSS Female,3,2,140.13
0.6979,GSS Female,3,2,143.609
1.19654,GSS Female,3,2,147.269
1.69518,GSS Female,3,2,151.118
2.19382,GSS Female,3,2,155.165
2.69246,GSS Female,3,2,159.42
3.1911,GSS Female,3,2,163.893
3.68974,GSS Female,3,2,168.595
4.18838,GSS Female,3,2,173.535
4.68703,GSS Female,3,2,178.727
5.18567,GSS Female,3,2,184.18
5.68431,GSS Female,3,2,189.909
6.18295,GSS Female,3,2,195.924
6.68159,GSS Female,3,2,202.24
7.18023,GSS Female,3,2,208.87
7.67887,GSS Female,3,2,215.827
8.17751,GSS Female,3,2,223.127
8.67615,GSS Female,3,2,230.784
9.17479,GSS Female,3,2,238.813
9.67343,GSS Female,3,2,247.231
10.1721,GSS Female,3,2,256.052
10.6707,GSS Female,3,2,265.295
11.1694,GSS Female,3,2,274.975
11.668,GSS Female,3,2,285.11
12.1666,GSS Female,3,2,295.717
12.6653,GSS Female,3,2,306.814
13.1639,GSS Female,3,2,318.419
13.6626,GSS Female,3,2,330.549
14.1612,GSS Female,3,2,343.224
14.6598,GSS Female,3,2,356.46
15.1585,GSS Female,3,2,370.276
15.6571,GSS Female,3,2,384.689
16.1558,GSS Female,3,2,399.718
16.6544,GSS Female,3,2,415.38
17.153,GSS Female,3,2,431.69
17.6517,GSS Female,3,2,448.667
18.1503,GSS Female,3,2,466.324
18.649,GSS Female,3,2,484.677
19.1476,GSS Female,3,2,503.739
19.6462,GSS Female,3,2,523.523
20.1449,GSS Female,3,2,544.039
20.6435,GSS Female,3,2,565.299
21.1422,GSS Female,3,2,587.309
21.6408,GSS Female,3,2,610.076
22.1394,GSS Female,3,2,633.604
22.6381,GSS Female,3,2,657.896
23.1367,GSS Female,3,2,682.951
23.6354,GSS Female,3,2,708.767
24.134,GSS Female,3,2,735.338
24.6327,GSS Female,3,2,762.657
25.1313,GSS Female,3,2,790.712
25.6299,GSS Female,3,2,819.49
26.1286,GSS Female,3,2,848.973
26.6272,GSS Female,3,2,879.141
27.1259,GSS Female,3,2,909.971
27.6245,GSS Female,3,2,941.436
28.1231,GSS Female,3,2,973.506
28.6218,GSS Female,3,2,1006.15
29.1204,GSS Female,3,2,1039.32
29.6191,GSS Female,3,2,1072.99
30.1177,GSS Female,3,2,1107.12
30.6163,GSS Female,3,2,1141.65
31.115,GSS Female,3,2,1176.54
31.6136,GSS Female,3,2,1211.74
32.1123,GSS Female,3,2,1247.2
32.6109,GSS Female,3,2,1282.86
33.1095,GSS Female,3,2,1318.66
33.6082,GSS Female,3,2,1354.56
34.1068,GSS Female,3,2,1390.49
34.6055,GSS Female,3,2,1426.4
35.1041,GSS Female,3,2,1462.22
35.6027,GSS Female,3,2,1497.91
36.1014,GSS Female,3,2,1533.39
36.6,GSS Female,3,2,1568.63
37.0987,GSS Female,3,2,1603.56
37.5973,GSS Female,3,2,1638.13
38.096,GSS Female,3,2,1672.29
38.5946,GSS Female,3,2,1705.99
39.0932,GSS Female,3,2,1739.19
39.5919,GSS Female,3,2,1771.85
40.0905,GSS Female,3,2,1803.92
40.5892,GSS Female,3,2,1835.38
41.0878,GSS Female,3,2,1866.18
41.5864,GSS Female,3,2,1896.29
42.0851,GSS Female,3,2,1925.7
42.5837,GSS Female,3,2,1954.38
43.0824,GSS Female,3,2,1982.31
43.581,GSS Female,3,2,2009.47
44.0796,GSS Female,3,2,2035.85
44.5783,GSS Female,3,2,2061.44
45.0769,GSS Female,3,2,2086.24
45.5756,GSS Female,3,2,2110.24
46.0742,GSS Female,3,2,2133.44
46.5728,GSS Female,3,2,2155.85
47.0715,GSS Female,3,2,2177.46
47.5701,GSS Female,3,2,2198.29
48.0688,GSS Female,3,2,2218.35
48.5674,GSS Female,3,2,2237.63
49.066,GSS Female,3,2,2256.17
49.5647,GSS Female,3,2,2273.96
50.0633,GSS Female,3,2,2291.03
50.562,GSS Female,3,2,2307.39
51.0606,GSS Female,3,2,2323.06
51.5592,GSS Female,3,2,2338.06
52.0579,GSS Female,3,2,2352.4
52.5565,GSS Female,3,2,2366.11
53.0552,GSS Female,3,2,2379.2
53.5538,GSS Female,3,2,2391.7
