TIME,NAME,CHANNEL,TUBE,SIGNAL
29.3049,GSS Female,3,2,1055.42
29.3133,Wild Fly,2,3,557.603
29.3737,GSS Female,3,3,903.692
29.3819,Wild Fly,2,4,101.497
29.4426,GSS Female,3,4,151.275
29.451,Wild Fly,2,5,95.3722
29.5122,GSS Female,3,5,167.42
29.5205,Wild Fly,2,6,90.8736
29.5811,GSS Female,3,6,169.49
29.5896,Wild Fly,2,7,114.824
29.6504,GSS Female,3,7,149.058
29.6593,Wild Fly,2,8,137.061
29.7199,GSS Female,3,8,131.543
30.2956,Wild Fly,2,1,100.545
30.3561,GSS Female,3,1,151.576
30.3644,Wild Fly,2,2,830.203
30.425,GSS Female,3,2,1127.93
30.4337,Wild Fly,2,3,589.089
30.4943,GSS Female,3,3,976.536
30.5025,Wild Fly,2,4,101.497
30.5631,GSS Female,3,4,137.127
30.5713,Wild Fly,2,5,95.3722
30.6321,GSS Female,3,5,167.42
30.6416,Wild Fly,2,6,90.8736
30.7019,GSS Female,3,6,169.49
30.7108,Wild Fly,2,7,115.868
30.7717,GSS Female,3,7,148.008
30.7806,Wild Fly,2,8,135.743
30.841,GSS Female,3,8,130.499
31.4166,Wild Fly,2,1,101.603
31.4773,GSS Female,3,1,150.531
31.4853,Wild Fly,2,2,866.062
31.5455,GSS Female,3,2,1206.03
31.5542,Wild Fly,2,3,619.559
31.6146,GSS Female,3,3,1053.6
31.6228,Wild Fly,2,4,103.633
31.6838,GSS Female,3,4,144.745
31.6924,Wild Fly,2,5,95.3722
31.753,GSS Female,3,5,168.493
31.7612,Wild Fly,2,6,90.8736
31.8222,GSS Female,3,6,170.563
31.8307,Wild Fly,2,7,115.868
31.892,GSS Female,3,7,149.058
31.9013,Wild Fly,2,8,139.697
31.9616,GSS Female,3,8,131.543
32.5358,Wild Fly,2,1,101.603
32.5961,GSS Female,3,1,152.622
32.6044,Wild Fly,2,2,904.095
32.6642,GSS Female,3,2,1285.24
32.6728,Wild Fly,2,3,650.029
32.7337,GSS Female,3,3,1131.73
32.742,Wild Fly,2,4,101.497
32.8026,GSS Female,3,4,150.187
32.8113,Wild Fly,2,5,95.3722
32.8723,GSS Female,3,5,167.42
32.8805,Wild Fly,2,6,90.8736
32.9413,GSS Female,3,6,169.49
32.9498,Wild Fly,2,7,115.868
33.0108,GSS Female,3,7,149.058
33.0197,Wild Fly,2,8,139.697
33.0811,GSS Female,3,8,132.587
33.6549,Wild Fly,2,1,101.603
33.7147,GSS Female,3,1,151.576
33.7229,Wild Fly,2,2,941.041
33.7837,GSS Female,3,2,1364.45
33.7924,Wild Fly,2,3,679.484
33.8531,GSS Female,3,3,1211.96
33.8612,Wild Fly,2,4,101.497
33.922,GSS Female,3,4,151.275
33.9302,Wild Fly,2,5,96.456
33.9908,GSS Female,3,5,168.493
33.999,Wild Fly,2,6,90.8736
34.0599,GSS Female,3,6,170.563
34.0687,Wild Fly,2,7,114.824
34.129,GSS Female,3,7,150.108
34.138,Wild Fly,2,8,139.697
34.1989,GSS Female,3,8,132.587
34.7741,Wild Fly,2,1,101.603
34.8348,GSS Female,3,1,152.622
34.8429,Wild Fly,2,2,974.728
34.904,GSS Female,3,2,1443.67
34.9128,Wild Fly,2,3,710.97
